Timestamp,Temperature,Humidity,SoilMoisture,CoPpm,LightLevel,IsRaining,Watering
2025-01-29 04:12:26.828233+07:00,18.0,44.5,8.0,161.6692664878285,1.6699999570846558,0.0,1
2025-01-29 04:14:27.481626+07:00,18.0,44.79999923706055,8.0,165.67651736193574,1.6699999570846558,0.0,1
2025-01-29 04:16:28.430842+07:00,18.0,45.09999847412109,8.0,157.67663811341873,1.6699999570846558,0.0,1
2025-01-29 04:18:28.957590+07:00,17.899999618530273,45.400001525878906,7.0,160.55628184196996,1.6699999570846558,0.0,1
2025-01-29 04:20:29.588584+07:00,18.0,45.5,8.0,165.65174452396508,1.6699999570846558,0.0,1
2025-01-29 04:22:30.150153+07:00,18.0,45.59999847412109,8.0,158.45359387056754,1.6699999570846558,0.0,1
2025-01-29 04:24:30.842377+07:00,18.0,45.5,8.0,162.57799829538766,1.6699999570846558,0.0,1
2025-01-29 04:26:31.604060+07:00,18.0,45.59999847412109,8.0,157.65515131912125,1.6699999570846558,0.0,1
2025-01-29 04:28:32.508873+07:00,18.100000381469727,45.59999847412109,8.0,123.79719806313936,1.6699999570846558,0.0,1
2025-01-29 04:30:32.860713+07:00,18.200000762939453,45.70000076293945,8.0,156.35709846611934,1.6699999570846558,0.0,1
2025-01-29 04:32:33.484072+07:00,18.200000762939453,46.0,8.0,162.16680700417027,1.6699999570846558,0.0,1
2025-01-29 04:34:34.221240+07:00,18.100000381469727,46.0,7.0,162.4361507853102,1.6699999570846558,0.0,1
2025-01-29 04:36:34.811082+07:00,18.100000381469727,46.0,7.0,163.51426340153802,1.6699999570846558,0.0,1
2025-01-29 04:38:35.476695+07:00,18.0,46.400001525878906,8.0,128.19960045596662,1.6699999570846558,0.0,1
2025-01-29 04:40:36.375520+07:00,18.0,46.5,8.0,111.81338514661674,1.6699999570846558,0.0,1
2025-01-29 04:42:36.905878+07:00,18.100000381469727,46.59999847412109,8.0,158.0416634939524,1.6699999570846558,0.0,1
2025-01-29 04:44:37.531892+07:00,18.100000381469727,46.59999847412109,8.0,159.38428775368536,1.6699999570846558,0.0,1
2025-01-29 04:46:38.099468+07:00,18.100000381469727,47.0,7.0,165.48601214760026,1.6699999570846558,0.0,1
2025-01-29 04:48:38.674256+07:00,18.100000381469727,47.20000076293945,8.0,157.23723962158158,1.6699999570846558,0.0,1
2025-01-29 04:50:39.412670+07:00,18.100000381469727,47.29999923706055,8.0,164.12891348999486,1.6699999570846558,0.0,1
2025-01-29 04:52:40.063401+07:00,18.100000381469727,47.400001525878906,7.0,164.19568328345233,1.6699999570846558,0.0,1
2025-01-29 04:54:40.873862+07:00,18.0,47.900001525878906,7.0,160.1868512160979,1.6699999570846558,0.0,1
2025-01-29 04:56:41.499258+07:00,18.0,48.09999847412109,8.0,162.64645163865478,1.6699999570846558,0.0,1
2025-01-29 04:58:42.160427+07:00,17.899999618530273,48.400001525878906,8.0,145.42820566639818,1.6699999570846558,0.0,1
2025-01-29 05:00:42.873375+07:00,17.899999618530273,48.900001525878906,7.0,162.38554050844553,1.6699999570846558,0.0,1
2025-01-29 05:02:43.296587+07:00,18.0,49.0,8.0,158.28450012394634,1.6699999570846558,0.0,1
2025-01-29 05:04:44.100477+07:00,18.0,48.900001525878906,8.0,168.5647020300746,1.6699999570846558,0.0,1
2025-01-29 05:06:44.623297+07:00,17.899999618530273,49.09999847412109,8.0,160.5795388135787,1.6699999570846558,0.0,1
2025-01-29 05:08:45.473579+07:00,17.899999618530273,49.09999847412109,8.0,120.63986927236382,1.6699999570846558,0.0,1
2025-01-29 05:10:46.298408+07:00,17.899999618530273,49.400001525878906,8.0,119.2532730163924,1.6699999570846558,0.0,1
2025-01-29 05:12:46.756956+07:00,17.899999618530273,49.59999847412109,8.0,165.9608581403848,1.6699999570846558,0.0,1
2025-01-29 05:14:47.458271+07:00,17.899999618530273,49.59999847412109,7.0,166.73006399950327,1.6699999570846558,0.0,1
2025-01-29 05:16:48.185662+07:00,17.899999618530273,49.70000076293945,8.0,159.68001455992146,1.6699999570846558,0.0,1
2025-01-29 05:18:48.707780+07:00,17.799999237060547,49.70000076293945,8.0,153.36471321105225,1.6699999570846558,0.0,1
2025-01-29 05:20:49.434218+07:00,17.799999237060547,49.79999923706055,8.0,126.11847967058624,1.6699999570846558,0.0,1
2025-01-29 05:22:50.178401+07:00,17.799999237060547,49.900001525878906,8.0,164.8824269637492,1.6699999570846558,0.0,1
2025-01-29 05:24:50.691533+07:00,17.700000762939453,50.0,8.0,162.24743857374384,1.6699999570846558,0.0,1
2025-01-29 05:26:51.427669+07:00,17.700000762939453,50.29999923706055,8.0,157.6272868293725,1.6699999570846558,0.0,1
2025-01-29 05:28:52.251493+07:00,17.700000762939453,50.29999923706055,8.0,163.69940928679006,1.6699999570846558,0.0,1
2025-01-29 05:30:52.677936+07:00,17.799999237060547,50.09999847412109,8.0,165.6678269362087,1.6699999570846558,0.0,1
2025-01-29 05:32:53.412111+07:00,17.899999618530273,49.900001525878906,8.0,164.1360242732324,1.6699999570846558,0.0,1
2025-01-29 05:34:54.136008+07:00,17.899999618530273,49.79999923706055,8.0,163.73758693899046,1.6699999570846558,0.0,1
2025-01-29 05:36:54.587024+07:00,17.799999237060547,49.79999923706055,7.0,124.03214340785124,1.6699999570846558,0.0,1
2025-01-29 05:38:55.150982+07:00,17.700000762939453,49.900001525878906,8.0,161.89412797784223,1.6699999570846558,0.0,1
2025-01-29 05:40:56.483135+07:00,17.700000762939453,50.09999847412109,8.0,164.23282272478784,1.6699999570846558,0.0,1
2025-01-29 05:42:56.660294+07:00,17.600000381469727,50.20000076293945,8.0,161.25831675259224,1.6699999570846558,0.0,1
2025-01-29 05:44:57.272700+07:00,17.600000381469727,49.900001525878906,7.0,159.73610914734343,1.6699999570846558,0.0,1
2025-01-29 05:46:58.105344+07:00,17.5,49.59999847412109,7.0,157.55128077826743,1.6699999570846558,0.0,1
2025-01-29 05:48:58.612844+07:00,17.600000381469727,49.70000076293945,7.0,161.077562867271,1.6699999570846558,0.0,1
2025-01-29 05:50:59.284603+07:00,17.600000381469727,49.70000076293945,8.0,119.51697331636136,1.6699999570846558,0.0,1
2025-01-29 05:53:00.091768+07:00,17.600000381469727,49.79999923706055,8.0,161.34104887753853,1.6699999570846558,0.0,1
2025-01-29 05:55:00.725734+07:00,17.600000381469727,50.09999847412109,8.0,158.9120725563855,1.6699999570846558,0.0,1
2025-01-29 05:57:01.179364+07:00,17.799999237060547,49.400001525878906,8.0,159.90393365102136,1.6699999570846558,0.0,1
